gene symbol,mean r-value,mean slope,H0351.2001 r-value,H0351.1012 r-value,H0351.2002 r-value,H0351.1016 r-value,H0351.1015 r-value,H0351.1009 r-value,t,p
ADAM8,0.062253,0.006434,0.11009442997254926,0.41522205282824376,0.2492639114053585,0.0168917481356761,-0.28520436402177096,-0.13275124402553157,0.463826574711,0.66226417417250383
ADAM10,0.155153,0.022326,0.3517857840153929,0.2029719764298096,-0.13984059116268596,0.21983220755405117,0.1035113920440997,0.19265466828879946,2.43018024442,0.059367478624069554
ADAR,-0.099046,-0.014072,0.060396423826268315,0.23013002113196632,-0.056513114146968836,-0.40310198576028072,-0.25299665089199269,-0.17219327750692551,-1.16660799099,0.29597888461150784
ADARB1,0.120083,0.018024,0.097650424004310496,0.56860256379360197,0.15349874046937248,-0.15659747889763473,-0.16642824455090899,0.22377026624774274,1.07437260594,0.33174526477245708
ADARB2,0.206831,0.028099,0.035580075523084696,0.48979199735798135,-0.027709195314386093,0.19691885813818066,0.2274880031020827,0.31891534796416382,2.83314821249,0.036539292820756311
ADCY1,0.105802,0.015163,0.27572859643114622,0.2849220059558395,0.36534628767777488,0.13233843977956955,-0.3903636898063052,-0.033158319269668009,0.752550291519,0.48561947786417409
ADCY2,-0.115625,-0.019045,-0.12195804277028852,-0.13222629311374878,-0.086790425360571105,0.0055079184639752208,-0.014527487782158531,-0.34375596875039116,-2.28267732872,0.07129897133791667
ADCY3,-0.083842,-0.016951,0.16118116615975828,0.14916484848661291,0.11562414581995666,-0.11573983688399359,-0.66804224140772461,-0.14524082683302417,-0.712824462574,0.50782986535257646
ADCY5,0.056062,0.006726,0.12486007677545016,0.3743502717424162,0.24674249961536984,-0.12086536173154297,-0.34666898655098388,0.057955014473216673,0.394297115231,0.70961762334908163
ADCY6,0.200328,0.031905,-0.2494342835222455,0.43211454323243625,-0.092867066541780632,0.014483410202394175,0.60292655491893266,0.494744667601763,1.46260178464,0.2034359898051708
ADCY7,0.087128,0.014311,0.12582916301474073,-0.068375571060778906,0.046409958711482228,-0.04670793640047842,0.32381503422075247,0.14179928289643157,1.42466604846,0.21356348551728083
ADCY8,0.085728,0.016744,-0.09669862807275266,0.15756157356658387,-0.18916704642889781,0.16871222504341446,0.15277323573275289,0.32118947103835283,1.24720091772,0.2675576271654993
ADCY9,0.009719,-0.002769,0.14584438911340664,0.33392440387802919,0.27310557134918573,-0.24078451575119883,-0.32324673087194233,-0.13052630126872097,-0.14628061743,0.88941465470395153
ADCYAP1,-0.139243,-0.026243,-0.19468432395693946,-0.21607470791601005,-0.29967249836706955,0.064793403829952217,-0.17162091397267962,-0.018198392075000656,-2.48582453178,0.05544391676367353
